click_id,banner_id,campaign_id,quarter_file
212021,140,4,3
212022,174,42,3
212023,149,43,3
212024,180,8,3
212025,481,40,3
212026,417,44,3
212027,276,31,3
212028,226,27,3
212029,149,32,3
212030,402,31,3
212031,252,13,3
212032,334,11,3
212033,163,37,3
212034,389,24,3
212035,474,49,3
212036,290,25,3
212037,140,50,3
212038,450,24,3
212039,301,15,3
212040,281,46,3
212041,486,42,3
212042,398,37,3
212043,107,36,3
212044,189,21,3
212045,117,10,3
212046,187,34,3
212047,387,33,3
212048,147,38,3
212049,417,43,3
212050,195,31,3
212051,336,42,3
212052,495,33,3
212053,274,13,3
212054,301,10,3
212055,242,30,3
212056,244,30,3
212057,206,36,3
212058,246,45,3
212059,379,29,3
212060,355,16,3
212061,118,5,3
212062,458,1,3
212063,267,7,3
212064,111,1,3
212065,358,16,3
212066,158,49,3
212067,248,25,3
212068,493,9,3
212069,230,1,3
212070,431,48,3
212071,129,31,3
212072,382,43,3
212073,322,49,3
212074,335,21,3
212075,467,18,3
212076,377,25,3
212077,336,42,3
212078,390,43,3
212079,137,33,3
212080,378,36,3
212081,133,10,3
212082,466,38,3
212083,318,29,3
212084,137,19,3
212085,147,19,3
212086,106,4,3
212087,141,33,3
212088,238,4,3
212089,436,28,3
212090,466,44,3
212091,476,23,3
212092,455,48,3
212093,276,27,3
212094,328,23,3
212095,127,24,3
212096,418,22,3
212097,106,20,3
212098,105,15,3
212099,489,21,3
212100,340,3,3
212101,390,28,3
212102,309,3,3
212103,399,21,3
212104,103,23,3
212105,382,32,3
212106,470,14,3
212107,452,39,3
212108,487,1,3
212109,462,44,3
212110,214,46,3
212111,383,6,3
212112,311,46,3
212113,117,33,3
212114,313,50,3
212115,225,6,3
212116,151,27,3
212117,373,28,3
212118,262,49,3
212119,214,42,3
212120,466,39,3
212121,254,44,3
212122,273,16,3
212123,230,35,3
212124,123,44,3
212125,167,15,3
212126,220,10,3
212127,289,47,3
212128,493,16,3
212129,169,46,3
212130,469,46,3
212131,449,30,3
212132,245,45,3
212133,271,30,3
212134,303,12,3
212135,198,13,3
212136,339,50,3
212137,309,32,3
212138,116,45,3
212139,206,14,3
212140,280,5,3
212141,433,47,3
212142,407,13,3
212143,122,7,3
212144,336,11,3
212145,236,1,3
212146,238,36,3
212147,405,8,3
212148,124,22,3
212149,237,31,3
212150,160,44,3
212151,158,14,3
212152,370,29,3
212153,356,22,3
212154,445,23,3
212155,229,26,3
212156,272,34,3
212157,325,7,3
212158,312,27,3
212159,402,11,3
212160,285,21,3
212161,237,44,3
212162,328,21,3
212163,150,21,3
212164,193,10,3
212165,474,32,3
212166,331,26,3
212167,465,40,3
212168,217,41,3
212169,303,32,3
212170,256,35,3
212171,261,15,3
212172,164,41,3
212173,342,50,3
212174,339,6,3
212175,418,32,3
212176,202,30,3
212177,245,7,3
212178,469,30,3
212179,196,29,3
212180,311,7,3
212181,488,1,3
212182,498,19,3
212183,311,9,3
212184,394,8,3
212185,477,32,3
212186,388,10,3
212187,136,17,3
212188,177,5,3
212189,421,48,3
212190,221,1,3
212191,422,8,3
212192,432,28,3
212193,163,48,3
212194,233,39,3
212195,154,27,3
212196,302,42,3
212197,135,16,3
212198,277,8,3
212199,386,3,3
212200,421,30,3
212201,240,44,3
212202,288,46,3
212203,206,14,3
212204,231,11,3
212205,463,32,3
212206,297,47,3
212207,256,4,3
212208,169,33,3
212209,455,43,3
212210,326,4,3
212211,363,4,3
212212,295,27,3
212213,465,31,3
212214,385,26,3
212215,309,14,3
212216,335,29,3
212217,286,11,3
212218,123,24,3
212219,246,38,3
212220,151,46,3
212221,139,1,3
212222,344,8,3
212223,318,3,3
212224,258,26,3
212225,175,25,3
212226,465,34,3
212227,201,46,3
212228,342,23,3
212229,463,41,3
212230,286,29,3
212231,357,14,3
212232,427,31,3
212233,339,14,3
212234,350,9,3
212235,116,36,3
212236,108,18,3
212237,262,35,3
212238,125,39,3
212239,267,20,3
212240,132,34,3
212241,105,28,3
212242,240,14,3
212243,145,33,3
212244,414,33,3
212245,463,21,3
212246,113,47,3
212247,213,13,3
212248,107,21,3
212249,294,6,3
212250,127,36,3
212251,192,36,3
212252,492,23,3
212253,235,11,3
212254,427,34,3
212255,494,37,3
212256,484,17,3
212257,431,17,3
212258,113,50,3
212259,349,36,3
212260,384,50,3
212261,263,38,3
212262,227,5,3
212263,416,35,3
212264,289,40,3
212265,404,18,3
212266,417,14,3
212267,320,18,3
212268,306,31,3
212269,414,35,3
212270,144,29,3
212271,427,32,3
212272,285,1,3
212273,271,14,3
212274,161,28,3
212275,343,3,3
212276,100,40,3
212277,278,1,3
212278,370,8,3
212279,218,19,3
212280,488,39,3
212281,280,31,3
212282,209,21,3
212283,411,43,3
212284,222,40,3
212285,500,7,3
212286,290,9,3
212287,242,8,3
212288,192,49,3
212289,436,41,3
212290,331,24,3
212291,216,7,3
212292,180,8,3
212293,220,3,3
212294,245,20,3
212295,207,15,3
212296,104,35,3
212297,120,24,3
212298,460,23,3
212299,211,37,3
212300,156,43,3
212301,162,26,3
212302,159,35,3
212303,329,34,3
212304,108,48,3
212305,210,27,3
212306,111,6,3
212307,254,23,3
212308,458,8,3
212309,231,1,3
212310,148,44,3
212311,115,4,3
212312,422,40,3
212313,237,45,3
212314,324,31,3
212315,345,34,3
212316,416,9,3
212317,260,9,3
212318,377,5,3
212319,329,33,3
212320,343,17,3
212321,293,39,3
212322,204,13,3
212323,476,45,3
212324,138,36,3
212325,328,11,3
212326,435,40,3
212327,309,27,3
212328,157,17,3
212329,302,12,3
212330,292,14,3
212331,361,48,3
212332,386,44,3
212333,436,24,3
212334,193,28,3
212335,122,29,3
212336,179,4,3
212337,358,47,3
212338,196,37,3
212339,202,16,3
212340,392,3,3
212341,202,39,3
212342,499,13,3
212343,163,4,3
212344,101,45,3
212345,243,48,3
212346,299,41,3
212347,391,24,3
212348,497,37,3
212349,434,20,3
212350,113,41,3
212351,404,44,3
212352,494,36,3
212353,175,11,3
212354,165,42,3
212355,412,6,3
212356,192,14,3
212357,291,35,3
212358,180,11,3
212359,412,12,3
212360,326,19,3
212361,107,27,3
212362,417,34,3
212363,457,12,3
212364,431,8,3
212365,145,12,3
212366,209,32,3
212367,104,34,3
212368,160,15,3
212369,298,29,3
212370,306,7,3
212371,328,26,3
212372,223,41,3
212373,393,30,3
212374,202,36,3
212375,396,42,3
212376,416,8,3
212377,128,4,3
212378,223,22,3
212379,495,10,3
212380,181,1,3
212381,398,2,3
212382,271,35,3
212383,359,43,3
212384,472,22,3
212385,331,22,3
212386,307,40,3
212387,427,23,3
212388,326,36,3
212389,176,2,3
212390,251,43,3
212391,255,45,3
212392,119,43,3
212393,455,37,3
212394,304,33,3
212395,419,13,3
212396,276,34,3
212397,398,34,3
212398,478,41,3
212399,265,12,3
212400,427,46,3
212401,291,22,3
212402,128,43,3
212403,330,5,3
212404,411,43,3
212405,193,36,3
212406,398,23,3
212407,324,4,3
212408,123,37,3
212409,417,25,3
212410,302,35,3
212411,137,25,3
212412,112,3,3
212413,494,25,3
212414,335,49,3
212415,202,9,3
212416,336,1,3
212417,452,17,3
212418,287,35,3
212419,426,23,3
212420,202,5,3
212421,299,48,3
212422,201,1,3
212423,159,23,3
212424,439,30,3
212425,190,3,3
212426,466,4,3
212427,296,11,3
212428,409,35,3
212429,125,45,3
212430,394,11,3
212431,342,29,3
212432,441,30,3
212433,452,42,3
212434,233,39,3
212435,381,44,3
212436,416,13,3
212437,290,1,3
212438,360,20,3
212439,355,24,3
212440,217,5,3
212441,219,39,3
212442,434,4,3
212443,352,14,3
212444,478,13,3
212445,308,39,3
212446,353,5,3
212447,315,11,3
212448,349,22,3
212449,126,25,3
212450,397,4,3
212451,231,12,3
212452,201,31,3
212453,286,28,3
212454,222,34,3
212455,194,23,3
212456,104,20,3
212457,139,19,3
212458,110,45,3
212459,171,49,3
212460,323,36,3
212461,252,9,3
212462,336,21,3
212463,164,19,3
212464,121,41,3
212465,311,7,3
212466,490,40,3
212467,146,16,3
212468,279,36,3
212469,422,1,3
212470,227,44,3
212471,146,49,3
212472,141,21,3
212473,189,7,3
212474,387,5,3
212475,315,13,3
212476,323,19,3
212477,295,23,3
212478,422,29,3
212479,449,36,3
212480,124,28,3
212481,376,17,3
212482,232,33,3
212483,254,8,3
212484,481,47,3
212485,240,1,3
212486,262,40,3
212487,342,47,3
212488,120,1,3
212489,189,5,3
212490,177,23,3
212491,222,4,3
212492,164,39,3
212493,499,40,3
212494,372,49,3
212495,338,5,3
212496,185,2,3
212497,149,9,3
212498,492,44,3
212499,314,31,3
212500,179,10,3
212501,394,50,3
212502,398,21,3
212503,358,14,3
212504,296,31,3
212505,445,39,3
212506,368,2,3
212507,234,17,3
212508,174,49,3
212509,399,16,3
212510,172,40,3
212511,307,42,3
212512,127,17,3
212513,193,27,3
212514,247,38,3
212515,199,15,3
212516,272,37,3
212517,222,29,3
212518,144,36,3
212519,383,16,3
212520,108,14,3
212521,328,12,3
212522,274,27,3
212523,142,35,3
212524,408,21,3
212525,490,48,3
212526,317,23,3
212527,330,42,3
212528,387,24,3
212529,318,44,3
212530,375,13,3
212531,326,21,3
212532,430,9,3
212533,339,40,3
212534,408,12,3
212535,172,46,3
212536,140,26,3
212537,291,38,3
212538,291,50,3
212539,128,19,3
212540,214,36,3
212541,163,30,3
212542,402,46,3
212543,458,14,3
212544,202,11,3
212545,268,34,3
212546,277,12,3
212547,207,6,3
212548,394,15,3
212549,470,46,3
212550,336,23,3
212551,472,2,3
212552,194,8,3
212553,360,45,3
212554,241,35,3
212555,307,30,3
212556,242,20,3
212557,241,49,3
212558,154,6,3
212559,228,33,3
212560,204,17,3
212561,140,4,3
212562,457,36,3
212563,137,34,3
212564,385,49,3
212565,410,35,3
212566,293,4,3
212567,133,44,3
212568,434,18,3
212569,454,44,3
212570,404,9,3
212571,337,41,3
212572,492,8,3
212573,285,9,3
212574,284,45,3
212575,440,1,3
212576,312,26,3
212577,497,29,3
212578,159,47,3
212579,216,2,3
212580,329,49,3
212581,374,47,3
212582,499,18,3
212583,301,22,3
212584,279,37,3
212585,296,37,3
212586,218,37,3
212587,396,15,3
212588,207,19,3
212589,194,27,3
212590,216,13,3
212591,270,44,3
212592,149,3,3
212593,378,31,3
212594,232,28,3
212595,409,24,3
212596,486,6,3
212597,346,43,3
212598,194,20,3
212599,205,38,3
212600,232,5,3
212601,314,44,3
212602,309,22,3
212603,179,1,3
212604,324,6,3
212605,387,2,3
212606,417,23,3
212607,449,25,3
212608,444,1,3
212609,440,2,3
212610,303,48,3
212611,450,22,3
212612,379,11,3
212613,297,18,3
212614,139,28,3
212615,247,43,3
212616,389,24,3
212617,121,20,3
212618,119,6,3
212619,387,37,3
212620,202,16,3
212621,391,44,3
212622,161,43,3
212623,184,13,3
212624,473,47,3
212625,226,46,3
212626,113,24,3
212627,417,13,3
212628,451,11,3
212629,386,37,3
212630,337,3,3
212631,105,33,3
212632,180,43,3
212633,333,12,3
212634,386,24,3
212635,169,50,3
212636,489,2,3
212637,253,44,3
212638,376,27,3
212639,395,36,3
212640,430,32,3
212641,261,47,3
212642,125,24,3
212643,423,1,3
212644,378,49,3
212645,167,37,3
212646,139,5,3
212647,211,43,3
212648,402,49,3
212649,405,2,3
212650,300,2,3
212651,462,34,3
212652,295,2,3
212653,412,49,3
212654,244,34,3
212655,199,13,3
212656,296,4,3
212657,472,50,3
212658,117,16,3
212659,389,30,3
212660,306,18,3
212661,260,3,3
212662,377,12,3
212663,419,33,3
212664,259,31,3
212665,205,2,3
212666,373,3,3
212667,481,33,3
212668,278,35,3
212669,390,44,3
212670,293,1,3
212671,286,4,3
212672,374,33,3
212673,327,13,3
212674,415,41,3
212675,284,4,3
212676,194,43,3
212677,384,14,3
212678,208,12,3
212679,254,42,3
212680,309,1,3
212681,103,17,3
212682,406,28,3
212683,365,22,3
212684,494,28,3
212685,419,42,3
212686,473,2,3
212687,479,35,3
212688,377,17,3
212689,444,47,3
212690,331,3,3
212691,498,45,3
212692,418,43,3
212693,414,38,3
212694,384,27,3
212695,297,13,3
212696,126,12,3
212697,202,43,3
212698,349,5,3
212699,441,31,3
212700,245,8,3
212701,435,29,3
212702,137,44,3
212703,258,27,3
212704,181,30,3
212705,358,28,3
212706,359,24,3
212707,310,8,3
212708,166,17,3
212709,170,34,3
212710,456,36,3
212711,231,41,3
212712,398,31,3
212713,325,4,3
212714,124,4,3
212715,489,42,3
212716,396,7,3
212717,110,44,3
212718,147,21,3
212719,289,13,3
212720,174,34,3
212721,331,15,3
212722,393,18,3
212723,124,50,3
212724,475,17,3
212725,488,37,3
212726,452,40,3
212727,358,19,3
212728,196,36,3
212729,143,5,3
212730,348,49,3
212731,466,4,3
212732,334,30,3
212733,219,18,3
212734,308,13,3
212735,365,13,3
212736,170,24,3
212737,397,27,3
212738,404,10,3
212739,235,6,3
212740,116,21,3
212741,229,33,3
212742,465,30,3
212743,378,24,3
212744,340,26,3
212745,333,20,3
212746,262,27,3
212747,468,6,3
212748,333,27,3
212749,469,18,3
212750,443,22,3
212751,273,34,3
212752,465,33,3
212753,500,4,3
212754,422,28,3
212755,450,39,3
212756,110,11,3
212757,367,13,3
212758,104,21,3
212759,408,16,3
212760,220,47,3
212761,356,42,3
212762,459,30,3
212763,262,41,3
212764,330,22,3
212765,486,42,3
212766,419,33,3
212767,235,33,3
212768,373,16,3
212769,185,16,3
212770,286,9,3
212771,259,1,3
212772,140,43,3
212773,412,3,3
212774,254,13,3
212775,336,43,3
212776,374,10,3
212777,226,1,3
212778,264,49,3
212779,353,23,3
212780,270,28,3
212781,368,35,3
212782,202,18,3
212783,151,43,3
212784,229,33,3
212785,144,44,3
212786,337,9,3
212787,215,22,3
212788,455,43,3
212789,333,27,3
212790,440,49,3
212791,383,40,3
212792,478,14,3
212793,337,26,3
212794,345,16,3
212795,379,7,3
212796,109,41,3
212797,392,2,3
212798,389,7,3
212799,279,17,3
212800,271,49,3
212801,195,16,3
212802,172,48,3
212803,287,5,3
212804,447,1,3
212805,400,40,3
212806,338,39,3
212807,453,14,3
212808,488,27,3
212809,335,48,3
212810,223,22,3
212811,146,26,3
212812,360,43,3
212813,393,8,3
212814,327,29,3
212815,202,16,3
212816,221,18,3
212817,412,43,3
212818,173,46,3
212819,262,50,3
212820,379,26,3
212821,211,40,3
212822,102,46,3
212823,118,25,3
212824,461,3,3
212825,328,28,3
212826,256,45,3
212827,174,35,3
212828,250,42,3
212829,336,5,3
212830,419,16,3
212831,307,7,3
212832,203,28,3
212833,396,38,3
212834,237,40,3
212835,248,47,3
212836,192,28,3
212837,404,20,3
212838,106,29,3
212839,445,37,3
212840,329,8,3
212841,340,43,3
212842,488,48,3
212843,290,46,3
212844,320,4,3
212845,343,5,3
212846,264,19,3
212847,233,22,3
212848,129,42,3
212849,183,46,3
212850,177,41,3
212851,248,38,3
212852,499,26,3
212853,276,34,3
212854,312,39,3
212855,375,21,3
212856,375,31,3
212857,127,10,3
212858,332,5,3
212859,200,34,3
212860,219,39,3
212861,324,14,3
212862,330,7,3
212863,285,13,3
212864,398,23,3
212865,152,17,3
212866,126,28,3
212867,328,50,3
212868,166,12,3
212869,131,45,3
212870,106,14,3
212871,299,44,3
212872,221,16,3
212873,226,4,3
212874,425,29,3
212875,202,25,3
212876,474,17,3
212877,169,34,3
212878,189,22,3
212879,119,33,3
212880,240,1,3
212881,371,37,3
212882,444,11,3
212883,357,50,3
212884,410,14,3
212885,262,8,3
212886,176,26,3
212887,171,9,3
212888,313,11,3
212889,249,37,3
212890,199,11,3
212891,200,9,3
212892,259,10,3
212893,445,36,3
212894,112,15,3
212895,345,1,3
212896,308,17,3
212897,306,11,3
212898,386,30,3
212899,407,22,3
212900,383,12,3
212901,194,50,3
212902,376,20,3
212903,277,7,3
212904,254,24,3
212905,384,10,3
212906,385,12,3
212907,412,14,3
212908,349,49,3
212909,497,1,3
212910,138,10,3
212911,472,26,3
212912,454,31,3
212913,101,33,3
212914,428,12,3
212915,433,35,3
212916,384,24,3
212917,398,2,3
212918,332,39,3
212919,344,22,3
212920,153,19,3
212921,228,31,3
212922,383,32,3
212923,267,41,3
212924,359,41,3
212925,200,29,3
212926,270,5,3
212927,272,28,3
212928,192,11,3
212929,236,24,3
212930,430,39,3
212931,215,47,3
212932,390,23,3
212933,173,10,3
212934,184,11,3
212935,208,29,3
212936,377,11,3
212937,256,4,3
212938,462,10,3
212939,431,19,3
212940,117,32,3
212941,453,21,3
212942,254,3,3
212943,486,34,3
212944,408,12,3
212945,266,21,3
212946,354,28,3
212947,309,8,3
212948,436,50,3
212949,277,38,3
212950,265,46,3
212951,235,43,3
212952,128,19,3
212953,343,34,3
212954,173,1,3
212955,474,41,3
212956,191,16,3
212957,328,16,3
212958,225,12,3
212959,175,17,3
212960,419,48,3
212961,489,11,3
212962,463,41,3
212963,311,30,3
212964,363,41,3
212965,280,41,3
212966,260,9,3
212967,406,30,3
212968,437,39,3
212969,279,29,3
212970,170,3,3
212971,259,18,3
212972,316,40,3
212973,437,2,3
212974,238,23,3
212975,256,11,3
212976,351,4,3
212977,276,11,3
212978,100,22,3
212979,489,42,3
212980,403,48,3
212981,324,7,3
212982,332,48,3
212983,132,44,3
212984,481,6,3
212985,445,49,3
212986,393,21,3
212987,472,6,3
212988,221,34,3
212989,298,47,3
212990,166,26,3
212991,266,23,3
212992,410,16,3
212993,410,39,3
212994,431,23,3
212995,205,27,3
212996,253,20,3
212997,214,3,3
212998,237,46,3
212999,298,22,3
213000,404,39,3
213001,267,29,3
213002,363,27,3
213003,271,7,3
213004,239,32,3
213005,260,7,3
213006,476,17,3
213007,119,26,3
213008,137,21,3
213009,343,43,3
213010,349,21,3
213011,239,14,3
213012,156,44,3
213013,109,6,3
213014,373,27,3
213015,418,28,3
213016,394,38,3
213017,497,26,3
213018,191,15,3
213019,268,19,3
213020,234,8,3
213021,216,16,3
213022,334,32,3
213023,125,50,3
213024,456,48,3
213025,282,15,3
213026,225,39,3
213027,306,44,3
213028,428,32,3
213029,374,40,3
213030,268,4,3
213031,426,31,3
213032,310,21,3
213033,146,10,3
213034,436,43,3
213035,183,27,3
213036,122,17,3
213037,230,50,3
213038,274,49,3
213039,314,40,3
213040,137,32,3
213041,270,16,3
213042,329,49,3
213043,461,22,3
213044,313,7,3
213045,146,37,3
213046,176,31,3
213047,307,14,3
213048,105,10,3
213049,301,3,3
213050,441,45,3
213051,416,17,3
213052,199,28,3
213053,377,9,3
213054,433,30,3
213055,448,37,3
213056,127,26,3
213057,329,47,3
213058,471,45,3
213059,127,2,3
213060,184,40,3
213061,496,14,3
213062,170,40,3
213063,216,24,3
213064,385,34,3
213065,424,5,3
213066,218,35,3
213067,271,39,3
213068,338,20,3
213069,273,49,3
213070,303,16,3
213071,213,33,3
213072,407,4,3
213073,404,29,3
213074,488,16,3
213075,242,36,3
213076,462,16,3
213077,178,10,3
213078,393,34,3
213079,310,46,3
213080,411,38,3
213081,264,10,3
213082,420,40,3
213083,247,10,3
213084,121,50,3
213085,376,5,3
213086,340,39,3
213087,415,6,3
213088,263,1,3
213089,448,5,3
213090,113,24,3
213091,458,30,3
213092,244,1,3
213093,186,26,3
213094,177,18,3
213095,496,2,3
213096,425,34,3
213097,394,35,3
213098,104,30,3
213099,295,49,3
213100,338,11,3
213101,481,46,3
213102,316,22,3
213103,409,2,3
213104,383,39,3
213105,332,14,3
213106,275,29,3
213107,255,24,3
213108,222,1,3
213109,107,7,3
213110,406,33,3
213111,218,38,3
213112,447,30,3
213113,473,17,3
213114,369,47,3
213115,139,21,3
213116,340,49,3
213117,245,29,3
213118,127,1,3
213119,172,45,3
213120,276,15,3
213121,119,44,3
213122,240,43,3
213123,308,37,3
213124,125,29,3
213125,311,3,3
213126,402,23,3
213127,144,34,3
213128,301,26,3
213129,387,23,3
213130,357,14,3
213131,117,27,3
213132,223,12,3
213133,119,41,3
213134,150,1,3
213135,277,15,3
213136,305,4,3
213137,383,45,3
213138,166,29,3
213139,106,42,3
213140,261,19,3
213141,114,27,3
213142,335,27,3
213143,206,41,3
213144,499,10,3
213145,113,17,3
213146,160,9,3
213147,145,19,3
213148,246,6,3
213149,167,13,3
213150,104,10,3
213151,461,41,3
213152,200,37,3
213153,377,33,3
213154,343,14,3
213155,225,20,3
213156,405,9,3
213157,210,37,3
213158,163,1,3
213159,303,15,3
213160,335,7,3
213161,364,4,3
213162,110,8,3
213163,355,21,3
213164,397,7,3
213165,266,14,3
213166,479,20,3
213167,256,42,3
213168,461,33,3
213169,284,15,3
213170,365,23,3
213171,330,39,3
213172,259,19,3
213173,314,15,3
213174,398,43,3
213175,382,15,3
213176,227,28,3
213177,164,38,3
213178,210,37,3
213179,178,14,3
213180,398,39,3
213181,483,32,3
213182,370,25,3
213183,264,27,3
213184,121,26,3
213185,103,17,3
213186,471,32,3
213187,384,2,3
213188,142,50,3
213189,441,32,3
213190,215,16,3
213191,171,21,3
213192,465,8,3
213193,174,15,3
213194,160,2,3
213195,187,50,3
213196,434,33,3
213197,207,32,3
213198,243,36,3
213199,358,37,3
213200,271,27,3
213201,405,22,3
213202,438,45,3
213203,347,11,3
213204,185,13,3
213205,488,18,3
213206,184,3,3
213207,201,43,3
213208,321,13,3
213209,262,11,3
213210,379,3,3
213211,492,27,3
213212,298,24,3
213213,245,14,3
213214,287,14,3
213215,331,42,3
213216,199,31,3
213217,432,1,3
213218,307,10,3
213219,163,27,3
213220,200,6,3
213221,200,37,3
213222,468,37,3
213223,366,15,3
213224,438,24,3
213225,425,40,3
213226,431,35,3
213227,216,16,3
213228,274,40,3
213229,307,15,3
213230,212,47,3
213231,261,50,3
213232,113,31,3
213233,186,21,3
213234,485,31,3
213235,384,18,3
213236,187,34,3
213237,182,7,3
213238,102,24,3
213239,383,37,3
213240,391,32,3
213241,246,1,3
213242,144,47,3
213243,305,16,3
213244,479,46,3
213245,478,2,3
213246,194,26,3
213247,459,14,3
213248,274,6,3
213249,473,44,3
213250,143,31,3
213251,320,22,3
213252,366,3,3
213253,412,21,3
213254,158,50,3
213255,133,45,3
213256,146,38,3
213257,210,14,3
213258,113,26,3
213259,266,25,3
213260,295,9,3
213261,213,12,3
213262,390,34,3
213263,203,28,3
213264,157,36,3
213265,136,41,3
213266,169,11,3
213267,127,39,3
213268,466,13,3
213269,333,28,3
213270,191,25,3
213271,447,25,3
213272,108,46,3
213273,400,42,3
213274,430,25,3
213275,206,21,3
213276,169,2,3
213277,476,22,3
213278,338,11,3
213279,269,40,3
213280,155,23,3
213281,207,8,3
213282,394,33,3
213283,179,28,3
213284,290,44,3
213285,319,43,3
213286,119,40,3
213287,244,25,3
213288,160,6,3
213289,430,47,3
213290,488,15,3
213291,414,26,3
213292,329,10,3
213293,337,15,3
213294,106,36,3
213295,478,33,3
213296,378,29,3
213297,126,16,3
213298,335,2,3
213299,195,37,3
213300,192,48,3
213301,403,45,3
213302,445,43,3
213303,417,10,3
213304,334,9,3
213305,434,33,3
213306,473,3,3
213307,288,35,3
213308,152,5,3
213309,291,3,3
213310,290,5,3
213311,362,49,3
213312,127,30,3
213313,142,32,3
213314,464,47,3
213315,491,22,3
213316,370,12,3
213317,227,20,3
213318,261,33,3
213319,191,42,3
213320,375,31,3
213321,337,3,3
213322,195,28,3
213323,268,38,3
213324,380,50,3
213325,422,16,3
213326,213,37,3
213327,438,37,3
213328,153,41,3
213329,192,27,3
213330,306,33,3
213331,280,16,3
213332,213,2,3
213333,437,35,3
213334,332,4,3
213335,327,10,3
213336,279,19,3
213337,456,7,3
213338,120,38,3
213339,483,25,3
213340,382,5,3
213341,226,26,3
213342,231,43,3
213343,454,39,3
213344,499,10,3
213345,103,29,3
213346,148,10,3
213347,175,33,3
213348,462,11,3
213349,146,29,3
213350,385,6,3
213351,450,24,3
213352,118,8,3
213353,248,1,3
213354,397,42,3
213355,413,37,3
213356,272,13,3
213357,452,20,3
213358,158,24,3
213359,126,16,3
213360,144,22,3
213361,439,20,3
213362,153,34,3
213363,299,37,3
213364,255,11,3
213365,206,8,3
213366,332,29,3
213367,452,8,3
213368,191,48,3
213369,365,37,3
213370,395,26,3
213371,426,46,3
213372,349,22,3
213373,279,22,3
213374,254,48,3
213375,198,47,3
213376,452,20,3
213377,343,6,3
213378,453,19,3
213379,117,4,3
213380,221,21,3
213381,233,10,3
213382,463,19,3
213383,279,4,3
213384,134,17,3
213385,443,35,3
213386,106,23,3
213387,239,17,3
213388,471,22,3
213389,293,43,3
213390,323,46,3
213391,379,7,3
213392,307,46,3
213393,213,45,3
213394,376,29,3
213395,298,44,3
213396,229,10,3
213397,333,15,3
213398,317,7,3
213399,186,44,3
213400,247,27,3
213401,439,32,3
213402,384,34,3
213403,268,50,3
213404,155,32,3
213405,486,17,3
213406,438,32,3
213407,481,5,3
213408,378,39,3
213409,312,21,3
213410,451,13,3
213411,278,48,3
213412,412,14,3
213413,199,29,3
213414,237,23,3
213415,410,50,3
213416,314,42,3
213417,269,15,3
213418,415,9,3
213419,190,26,3
213420,409,43,3
213421,454,13,3
213422,379,27,3
213423,442,32,3
213424,185,39,3
213425,268,15,3
213426,330,33,3
213427,160,7,3
213428,117,50,3
213429,479,37,3
213430,381,21,3
213431,369,36,3
213432,192,42,3
213433,151,30,3
213434,369,12,3
213435,288,29,3
213436,330,31,3
213437,473,14,3
213438,175,6,3
213439,361,47,3
213440,187,9,3
213441,182,29,3
213442,202,27,3
213443,235,36,3
213444,438,46,3
213445,189,38,3
213446,443,2,3
213447,370,40,3
213448,384,32,3
213449,460,31,3
213450,437,36,3
213451,405,5,3
213452,246,36,3
213453,109,30,3
213454,253,22,3
213455,189,50,3
213456,474,3,3
213457,307,49,3
213458,221,49,3
213459,491,21,3
213460,483,1,3
213461,276,46,3
213462,298,5,3
213463,197,2,3
213464,354,42,3
213465,351,28,3
213466,493,14,3
213467,255,1,3
213468,338,10,3
213469,152,1,3
213470,426,8,3
213471,144,1,3
213472,303,25,3
213473,350,8,3
213474,234,15,3
213475,255,48,3
213476,403,49,3
213477,270,6,3
213478,241,33,3
213479,301,39,3
213480,437,35,3
213481,189,16,3
213482,131,6,3
213483,298,13,3
213484,104,50,3
213485,223,43,3
213486,451,28,3
213487,434,24,3
213488,479,14,3
213489,249,32,3
213490,469,47,3
213491,456,9,3
213492,299,2,3
213493,139,28,3
213494,149,8,3
213495,287,12,3
213496,441,14,3
213497,235,34,3
213498,215,32,3
213499,111,16,3
213500,142,45,3
213501,476,40,3
213502,168,43,3
213503,467,2,3
213504,318,19,3
213505,149,33,3
213506,385,26,3
213507,197,38,3
213508,433,10,3
213509,374,23,3
213510,345,29,3
213511,440,23,3
213512,494,22,3
213513,325,4,3
213514,324,5,3
213515,226,10,3
213516,186,37,3
213517,438,31,3
213518,342,4,3
213519,307,14,3
213520,390,13,3
213521,231,49,3
213522,237,48,3
213523,371,42,3
213524,294,50,3
213525,450,15,3
213526,249,14,3
213527,361,7,3
213528,142,30,3
213529,139,43,3
213530,404,17,3
213531,390,26,3
213532,405,49,3
213533,484,17,3
213534,201,35,3
213535,159,7,3
213536,410,6,3
213537,219,39,3
213538,192,33,3
213539,340,7,3
213540,125,32,3
213541,265,6,3
213542,441,9,3
213543,314,5,3
213544,210,39,3
213545,399,48,3
213546,354,35,3
213547,486,47,3
213548,373,12,3
213549,174,8,3
213550,198,7,3
213551,466,16,3
213552,159,12,3
213553,493,41,3
213554,442,19,3
213555,351,27,3
213556,458,11,3
213557,245,39,3
213558,499,30,3
213559,368,22,3
213560,330,41,3
213561,403,2,3
213562,364,32,3
213563,364,6,3
213564,366,5,3
213565,369,34,3
213566,457,2,3
213567,382,39,3
213568,201,20,3
213569,296,7,3
213570,158,6,3
213571,387,29,3
213572,265,41,3
213573,412,27,3
