conversion_id,click_id,revenue,quarter_file
15008,238550,1.43705,3
15009,238552,0.5331560000000001,3
15010,238557,0.334781,3
15011,238560,0.38295999999999997,3
15012,238595,1.37852,3
15013,238609,0.7442840000000001,3
15014,238632,1.469488,3
15015,238643,1.438749,3
15016,238649,0.5852189999999999,3
15017,238656,0.664601,3
15018,238666,0.37493899999999997,3
15019,238677,0.735604,3
15020,238691,1.193216,3
15021,238709,1.43231,3
15022,238710,1.468415,3
15023,238713,0.554253,3
15024,238727,0.7512989999999999,3
15025,238745,0.673054,3
15026,238755,0.62958,3
15027,238770,0.806666,3
15028,238793,0.965707,3
15029,238801,0.532644,3
15030,238806,0.944185,3
15031,238830,1.361859,3
15032,238832,0.6733359999999999,3
15033,238836,0.319065,3
15034,238840,0.618909,3
15035,238845,0.47909799999999997,3
15036,238870,0.6295,3
15037,238875,0.390871,3
15038,238882,0.559679,3
15039,238887,0.570786,3
15040,238893,0.5589310000000001,3
15041,238894,0.389301,3
15042,238903,1.032058,3
15043,238904,1.003854,3
15044,238926,1.077741,3
15045,238928,0.5871310000000001,3
15046,238946,0.864333,3
15047,238947,1.267606,3
15048,238961,0.494411,3
15049,238980,0.697729,3
15050,238986,1.1397549999999999,3
15051,238995,1.4954100000000001,3
15052,238998,0.639559,3
15053,239029,1.472683,3
15054,239093,0.9955950000000001,3
15055,239098,0.803222,3
15056,239113,1.0867120000000001,3
15057,239117,0.64979,3
15058,239123,0.5300729999999999,3
15059,239124,1.033886,3
15060,239154,0.739572,3
15061,239165,1.090588,3
15062,239178,1.418034,3
15063,239191,0.33066799999999996,3
15064,239210,0.65185,3
15065,239230,0.8991370000000001,3
15066,239231,1.006163,3
15067,239240,0.48802299999999993,3
15068,239241,0.975735,3
15069,239246,0.762614,3
15070,239264,1.242964,3
15071,239297,0.932558,3
15072,239302,0.640617,3
15073,239311,1.1869,3
15074,239320,0.8551790000000001,3
15075,239329,1.188533,3
15076,239338,1.3135780000000001,3
15077,239357,0.571382,3
15078,239364,1.4644469999999998,3
15079,239384,0.990059,3
15080,239397,1.283369,3
15081,239401,0.370726,3
15082,239410,1.238997,3
15083,239418,1.414193,3
15084,239447,0.322774,3
15085,239452,1.4341899999999999,3
15086,239456,1.353803,3
15087,239477,1.259715,3
15088,239479,0.564407,3
15089,239490,1.253233,3
15090,239496,0.60153,3
15091,239506,1.20049,3
15092,239517,0.749743,3
15093,239546,1.297427,3
15094,239554,0.9735370000000001,3
15095,239561,0.448967,3
15096,239566,0.916701,3
15097,239585,1.029321,3
15098,239591,0.863174,3
15099,239611,1.238306,3
15100,239618,1.042533,3
15101,239622,1.211368,3
15102,239625,1.211247,3
15103,239637,1.4595790000000002,3
15104,239644,1.2346979999999999,3
15105,239646,0.685739,3
15106,239648,1.340096,3
15107,239658,0.679868,3
15108,239661,0.74235,3
15109,239664,0.585893,3
15110,239684,1.114436,3
15111,239685,1.11744,3
15112,239755,0.554978,3
15113,239809,0.480177,3
15114,239814,0.31600700000000004,3
15115,239820,0.581428,3
15116,239822,1.106106,3
15117,239836,0.358069,3
15118,239862,1.154723,3
15119,239892,1.165721,3
15120,239906,0.400091,3
15121,239908,0.886167,3
15122,239918,0.488465,3
15123,239921,0.659728,3
15124,239923,0.47997799999999996,3
15125,239932,0.687658,3
15126,239948,0.5310630000000001,3
15127,239961,1.141982,3
15128,239967,0.893833,3
15129,239974,1.443936,3
15130,240013,1.418877,3
15131,240033,0.76199,3
15132,240045,0.721156,3
15133,240057,0.367508,3
15134,240078,1.052265,3
15135,240091,1.0900940000000001,3
15136,240098,1.469791,3
15137,240100,1.220214,3
15138,240105,0.672453,3
15139,240118,0.67313,3
15140,240127,0.66755,3
15141,240129,1.378414,3
15142,240131,0.789496,3
15143,240144,1.221285,3
15144,240147,1.4319620000000002,3
15145,240163,0.310575,3
15146,240166,0.788728,3
15147,240188,0.6611520000000001,3
15148,240194,1.321059,3
15149,240198,0.9656959999999999,3
15150,240200,0.466088,3
15151,240217,0.9472149999999999,3
15152,240232,1.39593,3
15153,240236,1.036745,3
15154,240249,1.056163,3
15155,240256,0.747441,3
15156,240291,0.594739,3
15157,240294,1.033374,3
15158,240301,1.237742,3
15159,240324,0.9497530000000001,3
15160,240342,1.2518850000000001,3
15161,240343,1.226656,3
15162,240353,1.37773,3
15163,240369,1.261414,3
15164,240376,1.011303,3
15165,240396,0.599755,3
15166,240420,0.921758,3
15167,240424,0.932268,3
15168,240429,0.567258,3
15169,240441,0.380232,3
15170,240454,1.189006,3
15171,240471,1.157007,3
15172,240492,0.9460879999999999,3
15173,240504,1.297593,3
15174,240513,0.843881,3
15175,240580,1.139068,3
15176,240581,1.318019,3
15177,240589,1.2618790000000002,3
15178,240596,1.091431,3
15179,240601,0.6575350000000001,3
15180,240604,1.394336,3
15181,240611,0.625462,3
15182,240615,0.6530819999999999,3
15183,240621,1.001225,3
15184,240627,1.114843,3
15185,240643,1.316527,3
15186,240644,0.391875,3
15187,240655,0.971778,3
15188,240656,0.6848479999999999,3
15189,240663,0.764409,3
15190,240665,0.49499,3
15191,240678,0.7822899999999999,3
15192,240720,0.924599,3
15193,240763,0.701012,3
15194,240775,1.062144,3
15195,240779,1.145039,3
15196,240783,1.003365,3
15197,240797,0.373194,3
15198,240803,0.368182,3
15199,240807,0.47069099999999997,3
15200,240817,1.249549,3
15201,240879,1.373944,3
15202,240899,1.289105,3
15203,240927,0.439817,3
15204,240937,0.44574600000000003,3
15205,240939,1.182189,3
15206,240944,1.433165,3
15207,240945,0.748591,3
15208,240950,0.754791,3
15209,240975,0.5680729999999999,3
15210,241036,1.447151,3
15211,241056,0.8033899999999999,3
15212,241074,0.9816010000000001,3
15213,241084,0.802255,3
15214,241087,1.279752,3
15215,241130,1.200766,3
15216,241134,0.306517,3
15217,241137,0.989441,3
15218,241149,1.221174,3
15219,241177,1.311002,3
15220,241219,1.452617,3
15221,241229,1.383199,3
15222,241230,0.471017,3
15223,241242,0.574325,3
15224,241254,0.308544,3
15225,241255,1.465698,3
15226,241264,0.611934,3
15227,241265,1.450724,3
15228,241270,0.49137299999999995,3
15229,241282,1.22017,3
15230,241289,1.494533,3
15231,241290,0.409098,3
15232,241311,1.067711,3
15233,241313,1.3472959999999998,3
15234,241322,1.459182,3
15235,241333,1.2680280000000002,3
15236,241337,1.244085,3
15237,241345,0.641996,3
15238,241350,1.409065,3
15239,241352,0.93206,3
15240,241362,1.281957,3
15241,241379,0.457535,3
15242,241384,1.351294,3
15243,241386,0.9026370000000001,3
15244,241387,0.672176,3
15245,241397,1.236512,3
15246,241400,1.441454,3
15247,241420,0.376508,3
15248,241431,0.846706,3
15249,241443,1.141475,3
15250,241451,1.2593860000000001,3
15251,241455,0.702503,3
15252,241486,0.5539109999999999,3
15253,241488,0.742885,3
15254,241490,0.711685,3
15255,241494,1.4102190000000001,3
15256,241495,0.602653,3
15257,241506,0.407217,3
15258,241516,0.479911,3
15259,241522,0.648117,3
15260,241524,1.140458,3
15261,241537,0.860252,3
15262,241538,1.3028790000000001,3
15263,241539,0.622492,3
15264,241541,0.7549,3
15265,241569,1.2489540000000001,3
15266,241587,1.411018,3
15267,241596,0.6571,3
15268,241602,0.97485,3
15269,241607,0.845173,3
15270,241617,0.916684,3
15271,241630,0.77084,3
15272,241645,1.372635,3
15273,241651,0.94478,3
15274,241653,0.40548,3
15275,241661,0.449297,3
15276,241663,1.1361709999999998,3
15277,241671,1.084883,3
15278,241684,0.892748,3
15279,241717,1.314767,3
15280,241723,0.896776,3
15281,241724,1.3427790000000002,3
15282,241728,0.457596,3
15283,241737,0.829882,3
15284,241744,1.032405,3
15285,241752,1.227657,3
15286,241761,0.314107,3
15287,241769,0.370857,3
15288,241777,0.717256,3
15289,241786,1.1887940000000001,3
15290,241801,1.261168,3
15291,241810,0.644788,3
15292,241814,1.200905,3
15293,241822,0.901186,3
15294,241825,0.381415,3
15295,241837,1.009707,3
15296,241838,1.026966,3
15297,241853,1.233924,3
15298,241854,0.950987,3
15299,241857,1.1303219999999998,3
15300,241870,0.570534,3
15301,241909,1.0790819999999999,3
15302,241935,0.543141,3
15303,241961,0.511694,3
15304,241984,1.141224,3
15305,241988,0.9408,3
15306,241998,0.503181,3
15307,242000,0.9736870000000001,3
15308,242020,1.395913,3
15309,242032,0.625778,3
15310,242043,0.93235,3
15311,242050,0.6599689999999999,3
15312,242058,0.618768,3
15313,242059,1.277291,3
15314,242063,0.9015860000000001,3
15315,242066,0.535149,3
15316,242067,0.646526,3
15317,242074,0.472234,3
15318,242077,0.42799499999999996,3
15319,242079,1.1032959999999998,3
15320,242104,0.6499090000000001,3
15321,242105,1.4605110000000001,3
15322,242119,0.924333,3
15323,242126,1.064252,3
15324,242127,1.3455409999999999,3
15325,242132,0.860497,3
15326,242133,1.407904,3
15327,242145,0.6318590000000001,3
15328,242152,1.348516,3
15329,242156,0.585527,3
15330,242158,1.407362,3
15331,242169,1.061547,3
15332,242190,0.366068,3
15333,242204,0.64365,3
15334,242230,0.9602799999999999,3
15335,242231,1.191922,3
15336,242241,1.44584,3
15337,242251,0.8671120000000001,3
15338,242271,1.422488,3
15339,242274,0.884336,3
15340,242286,0.912378,3
15341,242316,0.779813,3
15342,242318,0.601586,3
15343,242323,0.969886,3
15344,242331,1.294234,3
15345,242341,1.024065,3
15346,242372,1.196238,3
15347,242383,0.423029,3
15348,242390,0.563327,3
15349,242394,1.496821,3
15350,242400,1.332154,3
15351,242430,1.048593,3
15352,242435,1.202788,3
15353,242446,1.004623,3
15354,242462,1.275198,3
15355,242466,1.331958,3
15356,242472,0.953274,3
15357,242490,0.7188760000000001,3
15358,242502,1.273352,3
15359,242505,0.570854,3
15360,242521,0.53269,3
15361,242523,1.078919,3
15362,242542,0.560004,3
15363,242545,0.9765440000000001,3
15364,242546,0.362311,3
15365,242547,1.305336,3
15366,242554,0.37225199999999997,3
15367,242567,1.478893,3
15368,242571,0.356123,3
15369,242584,1.41104,3
15370,242588,1.276254,3
15371,242603,1.470958,3
15372,242605,0.608572,3
15373,242609,1.190492,3
15374,242616,0.305539,3
15375,242620,1.19176,3
15376,242652,0.7462770000000001,3
15377,242722,0.8560049999999999,3
15378,242736,0.9455520000000001,3
15379,242751,0.917855,3
15380,242768,1.265084,3
15381,242795,0.608378,3
15382,242801,0.5249560000000001,3
15383,242803,0.560192,3
15384,242810,0.6984060000000001,3
15385,242820,0.43141,3
15386,242830,0.338192,3
15387,242854,0.38162199999999996,3
15388,242861,1.194326,3
15389,242876,0.5095609999999999,3
15390,242883,0.717432,3
15391,242886,0.590793,3
15392,242888,1.3981059999999998,3
15393,242891,0.316537,3
15394,242893,1.23137,3
15395,242903,0.345448,3
15396,242909,1.224473,3
15397,242927,0.826641,3
15398,242943,1.431864,3
15399,242978,1.022802,3
15400,242980,1.240182,3
15401,242982,1.476,3
15402,242983,0.8664860000000001,3
15403,242989,1.3334780000000002,3
15404,242992,1.484217,3
15405,243000,1.032829,3
15406,243009,1.308347,3
15407,243013,0.392534,3
15408,243022,0.609325,3
15409,243057,0.857542,3
15410,243072,0.552954,3
15411,243086,0.576665,3
15412,243092,1.012298,3
15413,243105,1.069184,3
15414,243117,1.4371049999999999,3
15415,243126,1.462099,3
15416,243139,0.599611,3
15417,243148,0.73541,3
15418,243155,0.322787,3
15419,243168,0.506832,3
15420,243170,0.97325,3
15421,243173,0.744638,3
15422,243178,0.80589,3
15423,243201,0.961149,3
15424,243216,0.9315200000000001,3
15425,243222,1.055886,3
15426,243247,1.276757,3
15427,243254,0.52075,3
15428,243288,0.906134,3
15429,243300,1.0244209999999998,3
15430,243309,0.9240010000000001,3
15431,243311,1.423409,3
15432,243314,0.6635310000000001,3
15433,243364,0.664748,3
15434,243420,0.7321439999999999,3
15435,243435,0.9840260000000001,3
15436,243453,0.834101,3
15437,243463,0.737225,3
15438,243464,0.754231,3
15439,243492,0.804185,3
15440,243493,0.359926,3
15441,243500,1.4654770000000001,3
15442,243506,0.969965,3
15443,243513,1.455134,3
15444,243514,1.275084,3
15445,243519,0.870641,3
15446,243560,1.379507,3
15447,243561,0.413671,3
15448,243591,1.062599,3
15449,243594,0.584433,3
15450,243596,0.897574,3
15451,243607,0.95637,3
15452,243611,0.9533739999999999,3
15453,243614,0.9959040000000001,3
15454,243643,0.30090100000000003,3
15455,243660,0.398381,3
15456,243668,1.249341,3
15457,243673,0.668421,3
15458,243682,0.553134,3
15459,243688,0.9306209999999999,3
15460,243694,0.722488,3
15461,243710,0.39366799999999996,3
15462,243716,1.241205,3
15463,243738,0.316056,3
15464,243758,1.28043,3
15465,243761,0.6472140000000001,3
15466,243792,1.068448,3
15467,243801,0.680197,3
15468,243829,1.406694,3
15469,243844,1.245183,3
15470,243851,0.397458,3
15471,243866,0.735632,3
15472,243897,0.83975,3
15473,243916,0.814381,3
15474,243922,1.437707,3
15475,243927,0.317459,3
15476,243931,0.765401,3
15477,243940,0.581083,3
15478,243945,0.66361,3
15479,243949,0.30749099999999996,3
15480,243952,0.928306,3
15481,243975,1.090393,3
15482,243995,1.413481,3
15483,244008,1.342032,3
15484,244037,1.165209,3
15485,244047,0.44128999999999996,3
15486,244058,0.8909379999999999,3
15487,244069,1.3131540000000002,3
15488,244094,1.476576,3
15489,244109,0.990972,3
15490,244125,0.816353,3
15491,244127,0.610456,3
15492,244145,0.7815350000000001,3
15493,244147,0.5423899999999999,3
15494,244169,0.543162,3
15495,244173,0.41458199999999995,3
15496,244199,0.443988,3
15497,244205,1.249588,3
15498,244209,1.056876,3
15499,244212,1.258037,3
15500,244217,0.377367,3
15501,244243,0.847979,3
15502,244265,1.003172,3
15503,244274,0.739011,3
15504,244304,0.884114,3
15505,244344,1.1283100000000001,3
15506,244347,0.797337,3
15507,244370,0.5191680000000001,3
15508,244379,0.5877140000000001,3
15509,244405,0.592379,3
15510,244414,1.040331,3
15511,244419,1.398109,3
15512,244449,0.384581,3
15513,244450,0.745025,3
15514,244455,0.765936,3
15515,244458,1.395098,3
15516,244459,1.1997200000000001,3
15517,244483,0.745987,3
15518,244487,0.784821,3
15519,244494,1.2635100000000001,3
15520,244501,0.9963620000000001,3
15521,244506,0.972239,3
15522,244512,1.060233,3
15523,244517,1.378263,3
15524,244524,1.398061,3
15525,244527,0.460841,3
15526,244548,0.940385,3
15527,244565,0.917491,3
15528,244571,0.718711,3
15529,244591,0.390496,3
15530,244598,0.78576,3
15531,244603,1.040083,3
15532,244613,0.314668,3
15533,244618,1.1229149999999999,3
15534,244619,1.072598,3
15535,244631,1.242048,3
15536,244633,0.68574,3
15537,244648,1.459235,3
15538,244660,0.721217,3
15539,244662,1.012086,3
15540,244676,0.811864,3
15541,244677,0.748275,3
15542,244688,1.246438,3
15543,244700,1.4584,3
15544,244709,0.42420699999999995,3
15545,244710,0.416821,3
15546,244713,0.615729,3
15547,244736,0.732282,3
15548,244742,1.2036870000000002,3
15549,244750,1.190725,3
15550,244753,0.843197,3
15551,244759,0.649749,3
15552,244766,0.814936,3
15553,244783,0.49086599999999997,3
15554,244794,0.564164,3
15555,244800,0.5028560000000001,3
15556,244806,1.2889190000000001,3
15557,244816,0.408057,3
15558,244833,0.921844,3
15559,244848,1.034442,3
15560,244897,0.706322,3
15561,244901,0.953888,3
15562,244908,0.5433640000000001,3
15563,244971,1.363315,3
15564,244986,0.30727600000000005,3
15565,244988,0.922013,3
15566,244989,1.054362,3
15567,244992,1.2611620000000001,3
15568,244996,1.483095,3
15569,244997,0.35166,3
15570,245004,0.521349,3
15571,245005,0.969555,3
15572,245043,0.44727,3
15573,245049,1.208213,3
15574,245056,1.0231139999999999,3
15575,245065,0.754634,3
15576,245066,0.9189129999999999,3
15577,245069,0.949478,3
15578,245070,0.926193,3
15579,245072,0.444136,3
15580,245131,1.480844,3
15581,245136,0.609532,3
15582,245151,1.164128,3
15583,245152,1.181657,3
15584,245184,0.364266,3
15585,245189,0.744369,3
15586,245191,1.2656479999999999,3
15587,245233,0.35977,3
15588,245250,1.458124,3
15589,245251,0.9299350000000001,3
15590,245254,0.501492,3
15591,245304,0.33074499999999996,3
15592,245306,0.669647,3
15593,245318,0.8830100000000001,3
15594,245349,1.3148799999999998,3
15595,245354,0.393241,3
15596,245365,1.4275440000000001,3
15597,245375,0.46336000000000005,3
15598,245385,0.964362,3
15599,245386,0.364107,3
15600,245393,1.494417,3
15601,245397,0.401979,3
15602,245412,1.22385,3
15603,245416,0.990402,3
15604,245435,1.1512790000000002,3
15605,245437,0.507556,3
15606,245445,1.4737879999999999,3
15607,245488,0.37295900000000004,3
15608,245507,0.49071499999999996,3
15609,245513,0.350488,3
15610,245520,1.465654,3
15611,245526,1.261482,3
15612,245541,0.530999,3
15613,245546,1.48151,3
15614,245553,0.9812700000000001,3
15615,245562,0.612545,3
15616,245575,1.339438,3
15617,245585,1.159203,3
15618,245588,1.02481,3
15619,245592,1.3008979999999999,3
15620,245616,1.354966,3
15621,245618,0.5226930000000001,3
15622,245625,0.376114,3
15623,245633,0.34397,3
15624,245644,0.508038,3
15625,245649,0.624466,3
15626,245652,0.674795,3
15627,245669,1.395991,3
15628,245675,0.971783,3
15629,245720,0.771482,3
15630,245723,0.48595600000000005,3
15631,245725,0.944852,3
15632,245729,1.402192,3
15633,245750,1.34486,3
15634,245770,0.468736,3
15635,245772,0.6276619999999999,3
15636,245775,1.1401139999999998,3
15637,245782,0.793854,3
15638,245793,0.81665,3
15639,245836,1.267925,3
15640,245850,0.969173,3
15641,245860,0.40415999999999996,3
15642,245866,1.283885,3
15643,245873,1.1514440000000001,3
15644,245877,0.491907,3
15645,245904,1.434468,3
15646,245921,0.5713239999999999,3
15647,245951,0.8733709999999999,3
15648,245958,0.469533,3
15649,245969,0.728939,3
15650,245995,0.360777,3
15651,245996,0.830017,3
15652,246003,1.16741,3
15653,246006,0.773989,3
15654,246040,0.5785279999999999,3
15655,246058,0.776369,3
15656,246097,0.370967,3
15657,246100,1.075547,3
15658,246113,0.717501,3
15659,246119,0.508267,3
15660,246149,1.229555,3
15661,246151,0.583781,3
15662,246183,1.237487,3
15663,246193,0.871253,3
15664,246195,0.709955,3
15665,246219,1.08125,3
15666,246227,0.6982729999999999,3
15667,246237,1.337033,3
15668,246264,1.057834,3
15669,246266,0.48516000000000004,3
15670,246273,0.720032,3
15671,246283,1.273884,3
15672,246288,1.293203,3
15673,246339,0.8318190000000001,3
15674,246366,0.5059520000000001,3
15675,246372,0.762126,3
15676,246381,1.4079139999999999,3
15677,246394,0.46783500000000006,3
15678,246396,1.303343,3
15679,246403,0.6659390000000001,3
15680,246408,1.0539530000000001,3
15681,246409,1.296333,3
15682,246439,1.412882,3
15683,246458,1.14355,3
15684,246468,1.288879,3
15685,246481,1.3343909999999999,3
15686,246493,1.070181,3
15687,246497,1.362125,3
15688,246498,1.2414459999999998,3
15689,246500,1.08384,3
15690,246511,1.0477020000000001,3
15691,246524,1.486315,3
15692,246535,0.435026,3
15693,246547,0.8315030000000001,3
15694,246548,1.174432,3
15695,246554,0.7995909999999999,3
15696,246559,0.46186099999999997,3
15697,246564,0.798842,3
15698,246567,1.30044,3
15699,246572,1.309026,3
15700,246594,1.145868,3
15701,246598,0.705095,3
15702,246601,1.201726,3
15703,246627,0.9638469999999999,3
15704,246679,1.246775,3
15705,246684,1.439913,3
15706,246685,0.628972,3
15707,246695,0.698019,3
15708,246708,0.728601,3
15709,246716,0.649181,3
15710,246730,0.687217,3
15711,246737,1.148326,3
15712,246740,1.039727,3
15713,246759,0.849082,3
15714,246760,0.811697,3
15715,246767,1.291311,3
15716,246779,0.9968670000000001,3
15717,246812,1.46051,3
15718,246814,0.5389689999999999,3
15719,246817,1.064362,3
15720,246819,0.93753,3
15721,246833,1.4740209999999998,3
15722,246847,0.952498,3
15723,246860,0.502505,3
15724,246861,1.1676790000000001,3
15725,246870,0.749004,3
15726,246882,0.534036,3
15727,246900,0.702598,3
15728,246901,0.556775,3
15729,246904,1.480597,3
15730,246918,0.652945,3
15731,246932,0.585218,3
15732,246944,0.6149279999999999,3
15733,246951,1.038565,3
15734,246961,0.8951790000000001,3
15735,246969,1.280923,3
15736,246989,1.095381,3
15737,246993,1.0872760000000001,3
15738,247001,1.354182,3
15739,247005,1.24298,3
15740,247017,1.320426,3
15741,247033,1.307226,3
15742,247034,0.710576,3
15743,247038,1.2035790000000002,3
15744,247041,0.632849,3
15745,247044,0.504003,3
15746,247082,0.933809,3
15747,247083,1.4495120000000001,3
15748,247106,1.463175,3
15749,247114,0.49823,3
15750,247149,0.504784,3
15751,247215,0.547882,3
15752,247216,0.45013000000000003,3
15753,247227,1.069074,3
15754,247237,1.139232,3
15755,247238,1.188858,3
15756,247249,0.6602439999999999,3
15757,247250,0.66351,3
15758,247253,1.230589,3
15759,247260,0.619731,3
15760,247271,1.24235,3
15761,247283,0.43959799999999993,3
15762,247286,1.390327,3
15763,247289,0.400783,3
15764,247301,1.286055,3
15765,247334,0.767986,3
15766,247345,1.032838,3
15767,247351,0.930262,3
15768,247405,0.794092,3
15769,247407,0.7281920000000001,3
15770,247412,0.374758,3
15771,247434,0.956048,3
15772,247435,1.285427,3
15773,247445,0.6078899999999999,3
15774,247447,0.514199,3
15775,247452,1.4076799999999998,3
15776,247484,1.034938,3
15777,247501,0.569783,3
15778,247506,1.101536,3
15779,247507,0.638204,3
15780,247508,0.667162,3
15781,247517,0.303589,3
15782,247526,0.309267,3
15783,247530,0.875051,3
15784,247555,0.875243,3
15785,247566,1.0510700000000002,3
15786,247573,0.564467,3
15787,247582,1.132733,3
15788,247591,1.366978,3
15789,247617,0.860768,3
15790,247642,0.980612,3
15791,247644,1.291115,3
15792,247660,1.372235,3
15793,247670,0.805754,3
15794,247679,0.420703,3
15795,247683,0.636749,3
15796,247684,0.458765,3
15797,247687,0.910975,3
15798,247712,1.422097,3
15799,247721,0.856483,3
15800,247728,1.4745139999999999,3
15801,247745,1.114226,3
15802,247751,0.9906229999999999,3
15803,247754,1.3820700000000001,3
15804,247762,1.349034,3
15805,247765,1.069193,3
15806,247772,0.647827,3
15807,247788,0.554447,3
15808,247805,1.3165799999999999,3
15809,247811,0.607217,3
15810,247813,0.383241,3
15811,247817,0.7711560000000001,3
15812,247820,0.43213,3
15813,247825,0.338994,3
15814,247844,1.3207,3
15815,247845,0.605591,3
15816,247846,0.971968,3
15817,247847,1.164483,3
15818,247866,1.0574649999999999,3
15819,247881,1.4373850000000001,3
15820,247913,0.670492,3
15821,247923,0.6192840000000001,3
15822,247928,0.750918,3
15823,247950,0.333995,3
15824,247953,0.820793,3
15825,247958,1.271212,3
15826,247959,0.913309,3
15827,247990,0.6333439999999999,3
15828,247995,1.084325,3
15829,248005,0.8669180000000001,3
15830,248016,0.9195540000000001,3
15831,248035,0.441159,3
15832,248055,1.113747,3
15833,248068,0.483096,3
15834,248072,1.453483,3
15835,248075,0.41502799999999995,3
15836,248085,0.475231,3
15837,248106,0.877767,3
15838,248111,0.62487,3
15839,248112,0.576521,3
15840,248125,1.3239100000000001,3
15841,248127,0.338692,3
15842,248131,1.454321,3
15843,248133,1.19089,3
15844,248139,0.91104,3
15845,248152,0.488622,3
15846,248160,1.183645,3
15847,248161,1.499859,3
15848,248175,0.7938529999999999,3
15849,248187,0.614621,3
15850,248193,0.597413,3
15851,248217,0.982291,3
15852,248218,0.654045,3
15853,248232,0.895592,3
15854,248251,1.424596,3
15855,248279,0.400582,3
15856,248287,1.249344,3
15857,248296,1.36386,3
15858,248306,0.594639,3
15859,248313,0.895481,3
15860,248344,1.247588,3
15861,248350,0.9696969999999999,3
15862,248359,1.250289,3
15863,248370,0.8565209999999999,3
15864,248393,0.486116,3
15865,248419,1.353935,3
15866,248457,1.367615,3
15867,248484,0.394885,3
15868,248493,0.8599690000000001,3
15869,248499,0.3157,3
15870,248507,0.589839,3
15871,248511,1.292349,3
15872,248542,1.195916,3
15873,248558,1.185463,3
15874,248562,0.331913,3
15875,248572,1.4240760000000001,3
15876,248587,0.363435,3
15877,248611,1.165368,3
15878,248626,0.341963,3
15879,248643,0.994132,3
15880,248683,1.28598,3
15881,248688,0.533439,3
15882,248724,1.460236,3
15883,248737,0.523099,3
15884,248741,1.292138,3
15885,248743,0.47016899999999995,3
15886,248752,1.4821010000000001,3
15887,248753,0.462726,3
15888,248781,1.1849610000000002,3
15889,248782,0.705609,3
15890,248785,1.065384,3
15891,248791,1.083216,3
15892,248803,0.849915,3
15893,248804,1.431902,3
15894,248816,1.109276,3
15895,248818,0.8733299999999999,3
15896,248831,1.092013,3
15897,248840,0.8299700000000001,3
15898,248851,0.7580859999999999,3
15899,248860,0.48489,3
15900,248887,0.878099,3
15901,248891,1.349977,3
15902,248938,1.043557,3
15903,248958,0.47736899999999993,3
15904,248990,0.787946,3
15905,248995,0.506454,3
15906,248996,0.802795,3
15907,249006,1.2298120000000001,3
15908,249009,1.292122,3
15909,249013,0.591427,3
15910,249027,1.445425,3
15911,249038,1.2063780000000002,3
15912,249039,1.3682239999999999,3
15913,249052,0.710214,3
15914,249058,0.569639,3
15915,249071,0.9000469999999999,3
15916,249116,0.606761,3
15917,249117,1.056193,3
15918,249126,0.389079,3
15919,249151,0.815294,3
15920,249154,0.933493,3
15921,249160,0.97903,3
15922,249163,0.9435879999999999,3
15923,249164,1.21042,3
15924,249182,1.105418,3
15925,249194,1.496501,3
15926,249201,0.947141,3
15927,249209,1.381882,3
15928,249212,1.311982,3
15929,249227,1.0405799999999998,3
15930,249228,0.359127,3
15931,249238,1.4825979999999999,3
15932,249241,0.9757049999999999,3
15933,249255,0.976358,3
15934,249261,0.73417,3
15935,249267,0.651165,3
15936,249271,1.142709,3
15937,249278,0.727292,3
15938,249279,0.356195,3
15939,249304,0.886074,3
15940,249324,0.451129,3
15941,249333,0.9705799999999999,3
15942,249342,1.262658,3
15943,249353,1.228291,3
15944,249357,1.424973,3
15945,249363,0.49047700000000005,3
15946,249366,1.261963,3
15947,249388,1.444903,3
15948,249398,1.131186,3
15949,249419,0.9411129999999999,3
15950,249435,0.567005,3
15951,249438,1.115011,3
15952,249478,0.838046,3
15953,249492,0.605581,3
15954,249495,0.962347,3
15955,249516,0.847917,3
15956,249528,1.4711370000000001,3
15957,249531,1.138226,3
15958,249533,0.888951,3
15959,249536,0.43200200000000005,3
15960,249537,1.337504,3
15961,249541,1.238346,3
15962,249542,0.8948940000000001,3
15963,249553,1.173072,3
15964,249565,0.6631819999999999,3
15965,249594,0.8604299999999999,3
15966,249609,0.30639299999999997,3
15967,249617,0.8055770000000001,3
15968,249619,1.0255889999999999,3
15969,249625,0.303685,3
15970,249631,0.661924,3
15971,249637,0.439676,3
15972,249648,0.6395609999999999,3
15973,249703,0.48334399999999994,3
15974,249708,0.684188,3
15975,249720,0.384865,3
15976,249727,1.240707,3
15977,249731,1.483766,3
15978,249768,1.3701450000000002,3
15979,249770,0.366601,3
15980,249774,0.9784649999999999,3
15981,249783,0.828067,3
15982,249793,1.110479,3
15983,249800,0.590126,3
15984,249812,0.33052600000000004,3
15985,249817,1.010591,3
15986,249831,1.486765,3
15987,249833,1.415757,3
15988,249839,1.283723,3
15989,249858,0.8730100000000001,3
15990,249867,0.7111460000000001,3
15991,249876,1.491949,3
15992,249882,0.549751,3
15993,249886,0.618809,3
15994,249888,0.42710200000000004,3
15995,249937,0.323341,3
15996,249942,0.847621,3
15997,249944,0.353732,3
15998,249952,1.064983,3
15999,249978,1.044915,3
16000,250002,1.237032,4
16001,250012,1.200443,4
16002,250038,1.0954959999999998,4
16003,250049,0.519313,4
16004,250052,1.142044,4
16005,250055,1.369768,4
16006,250058,0.910626,4
16007,250077,1.010748,4
16008,250104,0.9614459999999999,4
16009,250113,0.9667399999999999,4
16010,250116,0.675216,4
16011,250136,1.306551,4
